Date,close,signal,strat_ret,strat_eq,bench_ret,bench_eq
2015-04-20,28.42703628540039,0.0,0.0,1.009462558817377,0.009136928141649348,1.0260760520389762
2015-04-21,28.273313522338867,0.0,-0.0,1.009462558817377,-0.001191463070885579,1.0248535203150517
2015-04-22,28.654272079467773,0.0,0.0,1.009462558817377,0.004914117707294663,1.0298897711466153
2015-04-23,28.888187408447266,0.0,0.0,1.009462558817377,0.0025161578751975444,1.0324811364048712
2015-04-24,29.02408790588379,0.0,0.0,1.009462558817377,0.002320766805747221,1.0348772843537997
2015-04-27,29.552072525024414,0.0,0.0,1.009462558817377,-0.0041581170769839915,1.0305741434451454
2015-04-28,29.086469650268555,1.0,-0.0,1.009462558817377,0.0031789011268201772,1.033850236751015
2015-04-29,28.658720016479492,1.0,-0.014806137903027105,0.9945163169635842,-0.0041145037957800445,1.0295964560276347
2015-04-30,27.881208419799805,1.0,-0.027130018236425024,0.9675350711479399,-0.010020507643872079,1.0192793768699062
2015-05-01,28.72779083251953,1.0,0.030363906756585513,0.9969132158320023,0.010841788711029254,1.0303301885114393
2015-05-04,28.672090530395508,1.0,-0.0019388995989545466,0.9949803011976331,0.0028471522737036903,1.0332636954503251
2015-05-05,28.026023864746094,1.0,-0.022532945930974768,0.9725604638683619,-0.01145207655123004,1.0214306805124211
2015-05-06,27.85002899169922,1.0,-0.006279694682921444,0.9664530810945882,-0.004116729839778399,1.0172257263506905
2015-05-07,28.022279739379883,1.0,0.006184939618267604,0.9724305350450468,0.003989660735450373,1.0212841118902019
2015-05-08,28.550251007080078,1.0,0.01884112472684496,0.9907522200440232,0.013166108111365427,1.0347304489197682
2015-05-11,28.259418487548828,1.0,-0.010186688707539804,0.9806597355921307,-0.004772663101659469,1.0297920290860452
2015-05-12,28.158754348754883,1.0,-0.003562144735508199,0.9771664836776663,-0.0029913139965962454,1.0267115977758567
2015-05-13,28.19007110595703,1.0,0.001112149948619301,0.9782532393322809,0.00019057152573820346,1.026907259771538
2015-05-14,28.84779167175293,1.0,0.023331639119452685,1.0010774908798172,0.010427559290661748,1.0376153961088168
2015-05-15,28.80751609802246,1.0,-0.0013961406193149228,0.9996798459317181,0.0010836711930917176,1.0387398300230883
2015-05-18,29.12518882751465,1.0,0.011027425218170572,1.0107037406748425,0.0031064776420428597,1.0419666520809545
2015-05-19,29.098344802856445,1.0,-0.0009216772745124224,1.0097721980057979,-0.00032810538430838587,1.041624777212137
2015-05-20,29.09610366821289,1.0,-7.701931703463227e-05,1.009694426040747,-0.0007040699787156379,1.0408914004774155
2015-05-21,29.39364242553711,1.0,0.010226068779418007,1.0200196306876346,0.0029122518788571305,1.043922738414142
2015-05-22,29.650915145874023,1.0,0.008752665512233193,1.0289475213309551,-0.0023886195488025397,1.0414292041537265
2015-05-26,28.997669219970703,1.0,-0.02203122307320149,1.0062785489578951,-0.01075167990995507,1.0302320907017863
2015-05-27,29.539060592651367,1.0,0.018670168577128443,1.0250659391024872,0.009492303306875227,1.0400113661832038
2015-05-28,29.48088836669922,1.0,-0.00196933229375007,1.0230472436453895,-0.0011282937750662914,1.038837927832741
2015-05-29,29.145322799682617,1.0,-0.011382478127614615,1.0114024307710794,-0.0062133103276047486,1.0323833054070304
2015-06-01,29.203481674194336,1.0,0.0019954788255889255,1.0134206629058322,0.0020367860286627515,1.034486049299708
2015-06-02,29.073747634887695,1.0,-0.00444241685816793,1.0089186258685237,-0.0009924656348887506,1.0334593574460063
2015-06-03,29.109525680541992,1.0,0.0012305962789387337,1.0101601973752694,0.0026493763862303066,1.0361973802637525
2015-06-04,28.939510345458984,1.0,-0.005840539517847687,1.0042603168231423,-0.008446744661926409,1.0274448855733076
2015-06-05,28.780664443969727,1.0,-0.005488893889117996,0.9987480385070481,-0.0017133137017401046,1.025684550173072
2015-06-08,28.59050941467285,1.0,-0.006607040975967315,0.992149269291965,-0.0061495712095911426,1.0193770299932052
2015-06-09,28.505508422851562,1.0,-0.002973049223728319,0.9891995606770739,-0.0001440442836274647,1.0192301945591735
2015-06-10,28.832128524780273,1.0,0.011458139847345228,1.0005339475802444,0.011993523268815531,1.0314543556138984
2015-06-11,28.767242431640625,1.0,-0.002250478770024933,0.9982822671725258,0.0032236121615005775,1.0347793644186882
2015-06-12,28.44957733154297,1.0,-0.011042598220963318,0.9872586371850273,-0.0076547913675495405,1.0268583442726176
2015-06-15,28.393653869628906,1.0,-0.0019657044905218024,0.9853179784486062,-0.004285774171063017,1.0224574613033934
2015-06-16,28.545778274536133,1.0,0.005357690334809151,0.990597007058454,0.005451624853682224,1.0280315158112678
2015-06-17,28.478656768798828,1.0,-0.0023513636619667544,0.9882677532524037,0.0016170860908015783,1.029693931276392
2015-06-18,28.608409881591797,1.0,0.004556152835660576,0.9927704521787766,0.010399684567517609,1.0404024233627536
2015-06-19,28.322057723999023,1.0,-0.010009369929260825,0.9828334454680796,-0.004439501596832374,1.0357835551428864
2015-06-22,28.54800796508789,1.0,0.007977889293594886,0.9906743818900664,0.005123290583576079,1.041090175277573
2015-06-23,28.418256759643555,1.0,-0.004545017838127663,0.9861717491526,0.0007080194565249887,1.0418272873776666
2015-06-24,28.65986442565918,1.0,0.008501846825408776,0.9945560303074408,-0.007262906386712009,1.0342605933183204
2015-06-25,28.52339744567871,1.0,-0.004761605915284406,0.9898203464304471,-0.0030400455684368444,1.031116393984994
2015-06-26,28.35561752319336,0.0,-0.005882185767136616,0.9839980392766517,-0.00019096497604009777,1.0309194868675222
2015-06-29,27.858970642089844,0.0,-0.0001,0.9838996394727241,-0.020970044088207462,1.009301059776518
2015-06-30,28.06031036376953,0.0,0.0,0.9838996394727241,0.0020932355579523776,1.0114137646435213
2015-07-01,28.322057723999023,0.0,0.0,0.9838996394727241,0.008015325070797497,1.0195205747482181
2015-07-02,28.286266326904297,0.0,-0.0,0.9838996394727241,-0.0009156995497047182,1.0185870002170065
2015-07-06,28.187828063964844,0.0,-0.0,0.9838996394727241,-0.0028457495806727406,1.0156883566882602
2015-07-07,28.118480682373047,0.0,-0.0,0.9838996394727241,0.006288638507749189,1.0220756536000024
2015-07-08,27.420490264892578,0.0,-0.0,0.9838996394727241,-0.016777444253859297,1.0049278362985015
2015-07-09,26.8612117767334,0.0,-0.0,0.9838996394727241,0.0018091405405367134,1.006745891987463
2015-07-10,27.57933235168457,0.0,0.0,0.9838996394727241,0.01259146640423392,1.0194222990640236
2015-07-13,28.111772537231445,0.0,0.0,0.9838996394727241,0.01103717573372509,1.0306738421256714
2015-07-14,28.100584030151367,0.0,-0.0,0.9838996394727241,0.0043382504774232,1.0351451634133406
2015-07-15,28.371274948120117,0.0,0.0,0.9838996394727241,-0.0003324155033985754,1.034801065112754
2015-07-16,28.749343872070312,0.0,0.0,0.9838996394727241,0.008024543498643233,1.0431048712721935
2015-07-17,28.997669219970703,0.0,0.0,0.9838996394727241,0.0008477606687138373,1.043989174555402
2015-07-20,29.545774459838867,0.0,0.0,0.9838996394727241,0.0005173578984485339,1.044529290600753
2015-07-21,29.25046730041504,0.0,-0.0,0.9838996394727241,-0.00395119034664726,1.0404021565509411
2015-07-22,28.013341903686523,0.0,-0.0,0.9838996394727241,-0.001793957800361179,1.038535718986684
2015-07-23,27.999908447265625,0.0,-0.0,0.9838996394727241,-0.005630216428276991,1.0326885381202926
2015-07-24,27.852262496948242,0.0,-0.0,0.9838996394727241,-0.010372111056815903,1.0219773779158081
2015-07-27,27.465242385864258,0.0,-0.0,0.9838996394727241,-0.005817252837461928,1.0160322771143055
2015-07-28,27.601703643798828,0.0,0.0,0.9838996394727241,0.012282932333229413,1.0285121328224776
2015-07-29,27.514455795288086,0.0,-0.0,0.9838996394727241,0.006878916252690326,1.0355871816490392
2015-07-30,27.375751495361328,0.0,-0.0,0.9838996394727241,0.00023754686741295217,1.0358331821399729
2015-07-31,27.13637924194336,0.0,-0.0,0.9838996394727241,-0.001518187338238608,1.0342605933183207
2015-08-03,26.496564865112305,0.0,-0.0,0.9838996394727241,-0.0033729173585371752,1.0307721178098663
2015-08-04,25.646451950073242,0.0,-0.0,0.9838996394727241,-0.001954205212513882,1.0287577775643284
2015-08-05,25.81646728515625,0.0,0.0,0.9838996394727241,0.003295430565090296,1.0321479773885882
2015-08-06,25.872650146484375,0.0,0.0,0.9838996394727241,-0.008187949211001633,1.0236968021714923
2015-08-07,25.96030044555664,0.0,0.0,0.9838996394727241,-0.0019195810647901768,1.0217317331739577
2015-08-10,26.904146194458008,0.0,0.0,0.9838996394727241,0.01259906988274695,1.0346046026816367
2015-08-11,25.504104614257812,0.0,-0.0,0.9838996394727241,-0.009023405028982245,1.025268946306791
2015-08-12,25.897371292114258,0.0,0.0,0.9838996394727241,0.0011984731784808744,1.026497703639669
2015-08-13,25.87714958190918,0.0,-0.0,0.9838996394727241,-0.00124460472731458,1.0252201197451414
2015-08-14,26.05917739868164,0.0,0.0,0.9838996394727241,0.0036421752179058853,1.0289541510581757
2015-08-17,26.328847885131836,0.0,0.0,0.9838996394727241,0.005586615839647147,1.0347025226167479
2015-08-18,26.180524826049805,0.0,-0.0,0.9838996394727241,-0.0028961487341790937,1.0317058702156194
2015-08-19,25.845693588256836,0.0,-0.0,0.9838996394727241,-0.007905863749083308,1.0235493441765653
2015-08-20,25.315336227416992,0.0,-0.0,0.9838996394727241,-0.020881134268732837,1.002176472890141
2015-08-21,23.7669734954834,0.0,-0.0,0.9838996394727241,-0.030102538507849275,0.972008417023305
2015-08-24,23.1737003326416,0.0,-0.0,0.9838996394727241,-0.042106858120478985,0.9310801965157933
2015-08-25,23.31302833557129,0.0,0.0,0.9838996394727241,-0.01176793784746788,0.9201233026321873
2015-08-26,24.650142669677734,0.0,0.0,0.9838996394727241,0.03839419758208096,0.9554506985133244
2015-08-27,25.376008987426758,0.0,0.0,0.9838996394727241,0.024734866223716567,0.979083643724408
2015-08-28,25.45915985107422,0.0,0.0,0.9838996394727241,5.041467661159871e-05,0.979133003909682
2015-08-31,25.340055465698242,0.0,-0.0,0.9838996394727241,-0.008079475684728554,0.9712221226124785
2015-09-01,24.207435607910156,0.0,-0.0,0.9838996394727241,-0.02984742642261362,0.942233641767788
2015-09-02,25.24566650390625,0.0,0.0,0.9838996394727241,0.018981039160262725,0.9601182154202994
2015-09-03,24.80295753479004,0.0,-0.0,0.9838996394727241,0.0007164126677765559,0.9608060562723896
2015-09-04,24.555761337280273,0.0,-0.0,0.9838996394727241,-0.015136920694150624,0.9462624111961347
2015-09-08,25.23892593383789,0.0,0.0,0.9838996394727241,0.025131251832177792,0.9700431701512285
2015-09-09,24.753520965576172,0.0,-0.0,0.9838996394727241,-0.013372086253577886,0.9570716692102722
2015-09-10,25.2973575592041,0.0,0.0,0.9838996394727241,0.005442237430977714,0.9622802804725766
2015-09-11,25.66590690612793,0.0,0.0,0.9838996394727241,0.0045442765664760465,0.9666531482015102
2015-09-14,25.913103103637695,0.0,0.0,0.9838996394727241,-0.003710852179404589,0.9630660412597782
2015-09-15,26.131088256835938,0.0,0.0,0.9838996394727241,0.012499585588126472,0.975103967669523
2015-09-16,26.160301208496094,0.0,0.0,0.9838996394727241,0.008666674206526892,0.9835548760748065
2015-09-17,25.600730895996094,0.0,-0.0,0.9838996394727241,-0.002247767491610708,0.9813440733981503
2015-09-18,25.4951114654541,0.0,-0.0,0.9838996394727241,-0.016341772765645413,0.965307171545765
2015-09-21,25.890634536743164,0.0,0.0,0.9838996394727241,0.005167592026311896,0.9702954851883865
2015-09-22,25.483882904052734,0.0,-0.0,0.9838996394727241,-0.01297951234320871,0.9577015229618241
2015-09-23,25.690628051757812,0.0,0.0,0.9838996394727241,-0.0015987695714849703,0.9561703789083479
2015-09-24,25.843441009521484,0.0,0.0,0.9838996394727241,-0.0036159208413305555,0.9527129425073902
2015-09-25,25.77827262878418,0.0,-0.0,0.9838996394727241,-0.0002588639671252668,0.9524663194555612
2015-09-28,25.26814079284668,0.0,-0.0,0.9838996394727241,-0.02509744461346497,0.9285618487568343
2015-09-29,24.508573532104492,0.0,-0.0,0.9838996394727241,0.0005849259403496454,0.9291049886693913
2015-09-30,24.787233352661133,0.0,0.0,0.9838996394727241,0.018658634818788045,0.9464408193612877
2015-10-01,24.625429153442383,0.0,-0.0,0.9838996394727241,0.0026089897381678107,0.9489100737467844
2015-10-02,24.805212020874023,0.0,0.0,0.9838996394727241,0.014937816271551885,0.9630847180866386
2015-10-05,24.895103454589844,0.0,0.0,0.9838996394727241,0.017794939406540422,0.9802227522883554
2015-10-06,25.014198303222656,0.0,0.0,0.9838996394727241,-0.0034264824220499035,0.976864036257946
2015-10-07,24.895103454589844,0.0,-0.0,0.9838996394727241,0.008190378106113672,0.984864922073163
2015-10-08,24.60744857788086,0.0,-0.0,0.9838996394727241,0.00902724228742624,0.9937555363451046
2015-10-09,25.196229934692383,0.0,0.0,0.9838996394727241,0.0005962231918830163,0.9943480364429357
2015-10-12,25.079370498657227,0.0,-0.0,0.9838996394727241,0.0009437109638088526,0.9952864135867687
2015-10-13,25.122074127197266,0.0,0.0,0.9838996394727241,-0.006302452863183872,0.9890136678797707
2015-10-14,24.76700782775879,0.0,-0.0,0.9838996394727241,-0.004793913429531171,0.984272421975332
2015-10-15,25.13779640197754,0.0,0.0,0.9838996394727241,0.015354601107920418,0.99938553239629
2015-10-16,24.953521728515625,0.0,-0.0,0.9838996394727241,0.004546687893027368,1.003929426496903
2015-10-19,25.108583450317383,0.0,0.0,0.9838996394727241,0.0004919356396164698,1.0044232951614565
2015-10-20,25.567026138305664,0.0,0.0,0.9838996394727241,-0.0012786871165698654,1.0031389520343508
2015-10-21,25.564781188964844,0.0,-0.0,0.9838996394727241,-0.0062032911275240465,0.9969161890735223
2015-10-22,25.955799102783203,0.0,0.0,0.9838996394727241,0.016893703264976967,1.013757795351782
2015-10-23,26.760316848754883,0.0,0.0,0.9838996394727241,0.01096163720873422,1.0248702405219545
2015-10-26,25.906362533569336,0.0,-0.0,0.9838996394727241,-0.002457669610964275,1.022351448076642
2015-10-27,25.742313385009766,1.0,-0.0,0.9838996394727241,-0.0019322852840190086,1.020375973418428
2015-10-28,26.80301284790039,1.0,0.04110451208197506,1.0243423540908816,0.011374720702589602,1.0319824651276954
2015-10-29,27.086172103881836,1.0,0.010564456226928476,1.0351639740520635,-0.0005744824809990057,1.0313896092807815
2015-10-30,26.854707717895508,1.0,-0.008545481624299245,1.026317999333665,-0.004309629337212351,1.026944702362529
2015-11-02,27.23223876953125,1.0,0.014058281907278536,1.0407462670948118,0.011830939417813102,1.0390944229216243
2015-11-03,27.544607162475586,1.0,0.011470536652822938,1.0526841852978115,0.0028992285071887114,1.0421069950942194
2015-11-04,27.416519165039062,1.0,-0.004650202367417311,1.047788990807197,-0.003033200578357209,1.0389460755539897
2015-11-05,27.290136337280273,1.0,-0.004609732803716016,1.0429589635249004,-0.000998220734245714,1.0379089780396085
2015-11-06,27.321733474731445,1.0,0.001157822630882599,1.0441665250159513,-0.0005232163771353715,1.0373659270643223
2015-11-09,27.21114158630371,1.0,-0.004047762508554431,1.0399399869033041,-0.009331861456318036,1.027685371953453
2015-11-10,26.353527069091797,1.0,-0.03151703556765073,1.0071641613478504,0.002306845999942464,1.0300560838429433
2015-11-11,26.204572677612305,1.0,-0.005652161514812626,1.0014715068359814,-0.003931590413153274,1.0260063252186962
2015-11-12,26.116558074951172,1.0,-0.0033587497779090647,0.9981078146348138,-0.01395968479299936,1.0116836003230196
2015-11-13,25.353731155395508,1.0,-0.02920855487030294,0.9689545277645747,-0.011228501459616402,1.0003239095401226
2015-11-16,25.76900291442871,1.0,0.01637911818532589,0.9848251484910373,0.015206905129858894,1.0155357403316287
2015-11-17,25.65841293334961,1.0,-0.004291589451339561,0.9805986832723592,-0.0007290760430254117,1.014795337552517
2015-11-18,26.47089195251465,1.0,0.03166520942957529,1.0116495459445443,0.015865489910507513,1.0308955627416865
2015-11-19,26.807165145874023,1.0,0.01270350821432853,1.0245010442614726,-0.0008622009019549903,1.030006723657669
2015-11-20,26.924516677856445,1.0,0.004377618123506899,1.0289859186003834,0.0036442456407206336,1.0337603211702715
2015-11-23,26.574705123901367,1.0,-0.012992305791055259,1.0156170188912372,-0.0011467308792368902,1.0325748762882556
2015-11-24,26.829727172851562,1.0,0.009596420647423498,1.0253633070211998,0.0013394316764954173,1.0339579397859096
2015-11-25,26.63789176940918,1.0,-0.007150106380377053,1.018031850297463,-0.00014321719494025942,1.0338098592300873
2015-11-27,26.58824348449707,1.0,-0.0018638218572959442,1.0161344202834552,0.001146331815615742,1.0349949483630199
2015-11-30,26.698835372924805,1.0,0.0041594281507244535,1.0203609583961024,-0.004151371458077424,1.0306982998751313
2015-12-01,26.48217010498047,1.0,-0.008115158017868329,1.0120805679834544,0.00953564089129677,1.0405266687300105
2015-12-02,26.242942810058594,1.0,-0.009033523082645045,1.0029379148110793,-0.010205172725770706,1.02990791434985
2015-12-03,25.99920082092285,1.0,-0.009287906120129086,0.993622721613996,-0.014002914121833077,1.0154862022718127
2015-12-04,26.863582611083984,1.0,0.03324647538648651,1.0266571749715894,0.019503144375922155,1.0352913762864768
2015-12-07,26.694320678710938,1.0,-0.006300795200086529,1.020188418371394,-0.006058316807969866,1.0290192531403741
2015-12-08,26.683034896850586,1.0,-0.0004227783878145708,1.0197571047566079,-0.0067195215558216725,1.022104736087542
2015-12-09,26.0939884185791,1.0,-0.02207569268445586,0.9972452602992106,-0.007780082581366865,1.0141526768339746
2015-12-10,26.218114852905273,1.0,0.00475689773196164,1.0019890540161374,0.002581423450350062,1.016770634336189
2015-12-11,25.543312072753906,1.0,-0.025738035855640162,0.9761998238169111,-0.019381327549561345,0.9970642696293441
2015-12-14,25.385332107543945,1.0,-0.00618478781295051,0.9701622350435638,0.005052417425907452,1.0021018545199691
2015-12-15,24.936214447021484,1.0,-0.017692014373489107,0.9529981108365567,0.010497791304966864,1.0126217106550401
2015-12-16,25.128047943115234,1.0,0.007692967852089616,0.9603294946663244,0.01463208943563643,1.027438482089812
2015-12-17,24.595426559448242,1.0,-0.021196289694795922,0.93997407249492,-0.015238138931364498,1.0117822317562972
2015-12-18,23.929645538330078,0.0,-0.027069301665044954,0.9145296307692342,-0.017815191821495047,0.9937571372159785
2015-12-21,24.223041534423828,0.0,-0.0001,0.9144381778061573,0.008249560619476792,1.0019551969604794
2015-12-22,24.200469970703125,0.0,-0.0,0.9144381778061573,0.009074048825727044,1.0110469873388896
2015-12-23,24.511920928955078,0.0,0.0,0.9144381778061573,0.01238334562944643,1.0235671316307178
2015-12-24,24.381027221679688,0.0,-0.0,0.9144381778061573,-0.001650206023773304,1.0218780349843644
2015-12-28,24.107942581176758,0.0,-0.0,0.9144381778061573,-0.002285229585633375,1.019542809065909
2015-12-29,24.541259765625,0.0,0.0,0.9144381778061573,0.010671762673159835,1.0304231279593872
2015-12-30,24.220783233642578,0.0,-0.0,0.9144381778061573,-0.0070877201825589875,1.023119777158774
2015-12-31,23.755868911743164,0.0,-0.0,0.9144381778061573,-0.010003185024543115,1.0128853207255855
2016-01-04,23.77617645263672,0.0,0.0,0.9144381778061573,-0.01397957161450658,0.9987256178472197
2016-01-05,23.180362701416016,0.0,-0.0,0.9144381778061573,0.0016912519476512955,1.000414714493573
2016-01-06,22.72673225402832,0.0,-0.0,0.9144381778061573,-0.012613900306910897,0.9877955830193844
2016-01-07,21.767560958862305,0.0,-0.0,0.9144381778061573,-0.023991741888084173,0.9640966463533938
2016-01-08,21.882661819458008,0.0,0.0,0.9144381778061573,-0.01097656341168285,0.953514178379705
2016-01-11,22.236988067626953,0.0,0.0,0.9144381778061573,0.0009897213921690184,0.9544578917597838
2016-01-12,22.559724807739258,0.0,0.0,0.9144381778061573,0.00806853643514005,0.9621589700352545
2016-01-13,21.979703903198242,0.0,-0.0,0.9144381778061573,-0.02494065665902534,0.9381620935122038
2016-01-14,22.460420608520508,0.0,0.0,0.9144381778061573,0.01641661410035966,0.9535635385649792
2016-01-15,21.921024322509766,0.0,-0.0,0.9144381778061573,-0.02146589074884575,0.9330944478240606
2016-01-19,21.814960479736328,0.0,-0.0,0.9144381778061573,0.0013313505411280957,0.9343367236220947
2016-01-20,21.844289779663086,0.0,0.0,0.9144381778061573,-0.01281501146534647,0.9223631877963834
2016-01-21,21.733701705932617,0.0,-0.0,0.9144381778061573,0.0056017096230709384,0.9275299985414288
2016-01-22,22.889223098754883,0.0,0.0,0.9144381778061573,0.02051541484754682,0.9465586612450507
